"","X","Location","Transect","Quadrat","Record_location","Canopy_cover","Leaf_litter_cover","Live_plant_cover","Species","Age","Condition","Recruitment","Multi_stemmed","Height_.m.","Average_height","Height_variation","DBH","Average_DBH","DBH_variation","Cone_presence","Cone_number","Ort_number","Ort_colour","Latitude","Longitude","Year_measured","Fire_freq","Last_burn","TSF","FPC","Precip","Temp","TWI"
"865",865,"Mount_Barney","BL2",0,"out",0,80,40,"torulosa","mature","alive","none",0,12.8,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"866",866,"Mount_Barney","BL2",0,"out",0,90,70,"torulosa","mature","alive","none",1,9.5,9.15,0.245,NA,20.5,5.78,"N",0,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"867",867,"Mount_Barney","BL2",0,"out",10,95,20,"torulosa","mature","alive","trunk",1,9.2,8.15,2.205,NA,16.6,18,"Y",50,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"868",868,"Mount_Barney","BL2",0,"out",45,80,0,"torulosa","seedling","alive","trunk",1,0.6,0.375,0.10125,NA,NA,NA,"N",0,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"869",869,"Mount_Barney","BL2",0,"out",10,95,20,"torulosa","mature","alive","trunk",0,7.7,NA,NA,NA,NA,NA,"Y",40,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"870",870,"Mount_Barney","BL2",0,"out",45,100,10,"torulosa","sapling","alive","trunk",1,1.65,1.491428571,0.130347619,12.5,0.8,0.02,"N",0,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"871",871,"Mount_Barney","BL2",10,"in",45,85,10,"torulosa",NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"872",872,"Mount_Barney","BL2",10,"out",30,100,70,"torulosa","mature","alive","trunk",0,4.6,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"873",873,"Mount_Barney","BL2",10,"out",30,100,30,"torulosa","sapling","alive","trunk",1,1.17,1.07,0.02205,NA,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"874",874,"Mount_Barney","BL2",10,"out",40,100,40,"torulosa","sapling","alive","basal",1,1.45,0.8475,0.205491667,NA,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"875",875,"Mount_Barney","BL2",10,"out",0,80,10,"torulosa","mature","alive","none",0,13.3,NA,NA,NA,NA,NA,"Y",1,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"876",876,"Mount_Barney","BL2",10,"out",0,95,5,"torulosa","mature","alive","none",0,13.3,NA,NA,18.6,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"877",877,"Mount_Barney","BL2",10,"out",0,100,20,"torulosa","mature","aliveburnt","none",0,8,NA,NA,9.2,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"878",878,"Mount_Barney","BL2",10,"out",0,100,30,"torulosa","mature","alive","trunk",1,9.2,3.291666667,8.904416667,10.1,5.725,79.96916667,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"879",879,"Mount_Barney","BL2",10,"out",0,100,30,"torulosa","mature","alive","none",0,9,NA,NA,8.2,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"880",880,"Mount_Barney","BL2",10,"out",10,100,30,"torulosa","mature","alive","none",0,5.3,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.02777863,47.26998138,397.2566833,6.11227178573608
"881",881,"Mount_Barney","BL2",20,"in",50,100,30,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.73046494,47.26998138,397.2566833,6.11395454406738
"882",882,"Mount_Barney","BL2",20,"out",20,95,10,"torulosa","mature","aliveburnt","none",0,7.7,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.73046494,47.26998138,397.2566833,6.11395454406738
"883",883,"Mount_Barney","BL2",20,"out",0,95,30,"torulosa","mature","aliveburnt","none",0,13.1,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.73046494,47.26998138,397.2566833,6.11395454406738
"884",884,"Mount_Barney","BL2",20,"out",30,100,0,"torulosa","mature","alive","trunk",0,8.5,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.73046494,47.26998138,397.2566833,6.11395454406738
"885",885,"Mount_Barney","BL2",20,"out",0,100,0,"torulosa","mature","alive","none",1,11.5,11.4,0.02,11.5,11,0.5,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.73046494,47.26998138,397.2566833,6.11395454406738
"886",886,"Mount_Barney","BL2",20,"out",0,100,10,"torulosa","mature","alive","none",0,12.6,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.73046494,47.26998138,397.2566833,6.11395454406738
"887",887,"Mount_Barney","BL2",20,"out",70,100,10,"torulosa","seedling","alive","none",0,0.88,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.73046494,47.26998138,397.2566833,6.11395454406738
"888",888,"Mount_Barney","BL2",20,"out",70,100,0,"torulosa","sapling","dead","none",1,1.88,1.64,0.1152,27.4,2,0,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.73046494,47.26998138,397.2566833,6.11395454406738
"889",889,"Mount_Barney","BL2",30,"in",80,100,0,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2780761,152.7384985,2023,1,2011,12,NA,47.26998138,397.2566833,6.18988466262817
"890",890,"Mount_Barney","BL2",30,"out",20,100,70,"torulosa","mature","alive","none",0,5.7,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2780761,152.7384985,2023,1,2011,12,NA,47.26998138,397.2566833,6.18988466262817
"891",891,"Mount_Barney","BL2",40,"in",30,100,20,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2780041,152.7385621,2023,1,2011,12,NA,47.26998138,397.2566833,6.18988466262817
"892",892,"Mount_Barney","BL2",40,"out",30,80,5,"torulosa","mature","alive","none",0,12.5,NA,NA,15.1,NA,NA,"Y",30,NA,NA,-28.2780041,152.7385621,2023,1,2011,12,NA,47.26998138,397.2566833,6.18988466262817
"893",893,"Mount_Barney","BL2",40,"out",0,100,5,"torulosa","mature","alive","basal",1,6,3.575,11.76125,5.4,5.4,0,"N",0,NA,NA,-28.2780041,152.7385621,2023,1,2011,12,NA,47.26998138,397.2566833,6.18988466262817
"894",894,"Mount_Barney","BLit3",0,"in",30,90,80,"littoralis","sapling","alive","none",0,2.35,NA,NA,0.5,NA,NA,"N",0,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"895",895,"Mount_Barney","BLit3",0,"out",20,100,40,"littoralis","sapling","alive","none",0,3.2,NA,NA,2,NA,NA,"N",0,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"896",896,"Mount_Barney","BLit3",0,"out",10,100,20,"littoralis","mature","alive","none",0,3.4,NA,NA,7.7,NA,NA,"N",0,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"897",897,"Mount_Barney","BLit3",0,"out",45,100,5,"littoralis","mature","alive","none",0,5.7,NA,NA,8.4,NA,NA,"N",0,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"898",898,"Mount_Barney","BLit3",0,"out",30,100,5,"littoralis","mature","alive","none",0,5.5,NA,NA,11.8,NA,NA,"Y",200,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"899",899,"Mount_Barney","BLit3",0,"out",20,100,20,"littoralis","sapling","alive","none",1,3.35,3.05,0.18,2.2,1.65,0.605,"Y",15,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"900",900,"Mount_Barney","BLit3",0,"out",60,100,10,"littoralis","sapling","alive","none",1,4.43,3.355,2.31125,2.2,1.8,0.32,"Y",9,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"901",901,"Mount_Barney","BLit3",0,"out",60,100,0,"littoralis","sapling","alive","none",0,3.37,NA,NA,1.7,NA,NA,"Y",1,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"902",902,"Mount_Barney","BLit3",0,"out",60,100,0,"littoralis","sapling","alive","none",0,2.4,NA,NA,2.8,NA,NA,"Y",1,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"903",903,"Mount_Barney","BLit3",0,"out",60,100,10,"littoralis","sapling","dead","none",0,2.4,NA,NA,1.8,NA,NA,"N",0,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"904",904,"Mount_Barney","BLit3",10,"in",50,100,20,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2775234,152.7388007,2023,1,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"905",905,"Mount_Barney","BLit3",10,"out",50,100,10,"littoralis","mature","alive","trunk",1,5.2,NA,NA,6.5,4,12.5,"N",0,NA,NA,-28.2775234,152.7388007,2023,1,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"906",906,"Mount_Barney","BLit3",10,"out",0,100,0,"littoralis","mature","alive","none",0,6.1,NA,NA,6.7,NA,NA,"N",0,NA,NA,-28.2775234,152.7388007,2023,1,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"907",907,"Mount_Barney","BLit3",10,"out",45,100,0,"littoralis","mature","alive","none",0,5.3,NA,NA,6,NA,NA,"Y",15,NA,NA,-28.2775234,152.7388007,2023,1,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"908",908,"Mount_Barney","BLit3",10,"out",30,100,10,"littoralis","mature","alive","none",0,7.7,NA,NA,8.1,NA,NA,"N",0,NA,NA,-28.2775234,152.7388007,2023,1,2011,12,NA,47.26998138,397.2566833,7.30082750320435
"909",909,"Mount_Barney","BLit3",20,"in",40,80,5,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2775885,152.7387303,2023,1,2011,12,NA,47.26998138,397.2566833,7.17263031005859
"910",910,"Mount_Barney","BLit3",20,"out",NA,NA,NA,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2775885,152.7387303,2023,1,2011,12,NA,47.26998138,397.2566833,7.17263031005859
"911",911,"Mount_Barney","BLit3",30,"in",50,100,10,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2776437,152.738649,2023,1,2011,12,NA,47.26998138,397.2566833,6.62396764755249
"912",912,"Mount_Barney","BLit3",30,"out",NA,NA,NA,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2776437,152.738649,2023,1,2011,12,NA,47.26998138,397.2566833,6.62396764755249
"913",913,"Mount_Barney","BLit3",40,"in",25,100,20,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.277692,152.7385617,2023,1,2011,12,NA,47.26998138,397.2566833,6.62396764755249
"914",914,"Mount_Barney","BLit3",40,"out",0,70,10,"littoralis","mature","alive","none",0,7.5,NA,NA,7.4,NA,NA,"N",0,NA,NA,-28.277692,152.7385617,2023,1,2011,12,NA,47.26998138,397.2566833,6.62396764755249
"915",915,"Gillies_Ridge","GIL1",0,"in",50,100,40,"torulosa","sapling","alive","trunk",1,2.98,2.835,0.04205,1.5,1.2,0.18,"N",0,NA,NA,-28.27195,152.76854,2023,1,2011,12,49.67777634,49.20460892,395.7929688,7.60306215286255
"916",916,"Gillies_Ridge","GIL1",0,"out",40,100,5,"torulosa","mature","alive","basal",1,5.7,3.153333333,4.864133333,8.6,3.3,21.07,"N",0,NA,NA,-28.27195,152.76854,2023,1,2011,12,49.67777634,49.20460892,395.7929688,7.60306215286255
"917",917,"Gillies_Ridge","GIL1",10,"in",40,95,30,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2720487,152.768578,2023,1,2011,12,49.67777634,49.20460892,395.7929688,7.17497634887695
"918",918,"Gillies_Ridge","GIL1",10,"out",40,100,10,"torulosa","mature","aliveburnt","none",0,10.5,NA,NA,12.5,NA,NA,"Y",25,NA,NA,-28.2720487,152.768578,2023,1,2011,12,49.67777634,49.20460892,395.7929688,7.17497634887695
"919",919,"Gillies_Ridge","GIL1",10,"out",20,100,50,"torulosa","mature","alive","trunk",0,3.4,NA,NA,5.2,NA,NA,"N",0,NA,NA,-28.2720487,152.768578,2023,1,2011,12,49.67777634,49.20460892,395.7929688,7.17497634887695
"920",920,"Gillies_Ridge","GIL1",20,"in",30,100,60,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2721327,152.7686139,2023,1,2011,12,49.67777634,49.20460892,395.7929688,7.17497634887695
"921",921,"Gillies_Ridge","GIL1",20,"out",50,100,10,"torulosa","mature","alive","basal",1,5.4,3.666666667,2.254933333,8.7,3.733333333,18.56333333,"N",0,NA,NA,-28.2721327,152.7686139,2023,1,2011,12,49.67777634,49.20460892,395.7929688,7.17497634887695
"922",922,"Gillies_Ridge","GIL1",30,"in",50,100,30,"torulosa",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2722086,152.7686715,2023,1,2011,12,55.18333435,49.20460892,395.7929688,7.17497634887695
"923",923,"Gillies_Ridge","GIL1",30,"out",60,100,40,"torulosa","sapling","alive","none",1,4.5,3.346666667,1.394533333,2,1.166666667,0.523333333,"N",0,NA,NA,-28.2722086,152.7686715,2023,1,2011,12,55.18333435,49.20460892,395.7929688,7.17497634887695
"924",924,"Gillies_Ridge","GIL1",40,"in",40,100,80,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2722879,152.7687237,2023,1,2011,12,55.18333435,45.88660812,393.4828796,6.67874479293823
"925",925,"Gillies_Ridge","GIL1",40,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2722879,152.7687237,2023,1,2011,12,55.18333435,45.88660812,393.4828796,6.67874479293823
"926",926,"Mount_Barney","BH3",0,"in",10,60,30,"torulosa","mature","aliveburnt","none",0,8.6,NA,NA,18.6,NA,NA,"Y",500,NA,NA,-28.28369,152.72816,2023,3,2011,12,44.29444504,48.06606293,394.5278931,5.601722240448
"927",927,"Mount_Barney","BH3",0,"out",30,95,30,"torulosa","mature","deadburnt","none",0,8.4,NA,NA,9.2,NA,NA,"N",0,NA,NA,-28.28369,152.72816,2023,3,2011,12,44.29444504,48.06606293,394.5278931,5.601722240448
"928",928,"Mount_Barney","BH3",0,"out",0,95,15,"torulosa","mature","aliveburnt","none",0,7.9,NA,NA,10.1,NA,NA,"N",0,NA,NA,-28.28369,152.72816,2023,3,2011,12,44.29444504,48.06606293,394.5278931,5.601722240448
"929",929,"Mount_Barney","BH3",0,"out",10,100,30,"torulosa","mature","aliveburnt","trunk",0,6.9,NA,NA,8.2,NA,NA,"N",0,NA,NA,-28.28369,152.72816,2023,3,2011,12,44.29444504,48.06606293,394.5278931,5.601722240448
"930",930,"Mount_Barney","BH3",10,"in",20,90,30,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2836982,152.7282526,2023,3,2011,12,42.51111221,48.06606293,394.5278931,5.601722240448
"931",931,"Mount_Barney","BH3",10,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2836982,152.7282526,2023,3,2011,12,42.51111221,48.06606293,394.5278931,5.601722240448
"932",932,"Mount_Barney","BH3",20,"in",30,75,40,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2836999,152.7283578,2023,3,2011,12,42.51111221,48.06606293,394.5278931,6.17196273803711
"933",933,"Mount_Barney","BH3",20,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2836999,152.7283578,2023,3,2011,12,42.51111221,48.06606293,394.5278931,6.17196273803711
"934",934,"Mount_Barney","BH3",30,"in",30,100,50,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.283699,152.7284603,2023,3,2011,12,42.51111221,48.06606293,394.5278931,6.17196273803711
"935",935,"Mount_Barney","BH3",30,"out",50,100,40,"torulosa","mature","aliveburnt","basaldead",1,10.3,7.025,21.45125,13.7,8.4,56.18,"Y",150,NA,NA,-28.283699,152.7284603,2023,3,2011,12,42.51111221,48.06606293,394.5278931,6.17196273803711
"936",936,"Mount_Barney","BH3",30,"out",45,100,10,"torulosa","mature","aliveburnt","none",0,8.1,NA,NA,11.5,NA,NA,"N",0,NA,NA,-28.283699,152.7284603,2023,3,2011,12,42.51111221,48.06606293,394.5278931,6.17196273803711
"937",937,"Mount_Barney","BH3",40,"in",35,70,0,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2836931,152.7285619,2023,3,2011,12,43.20000076,48.06606293,394.5278931,6.17196273803711
"938",938,"Mount_Barney","BH3",40,"out",20,70,40,"torulosa","mature","aliveburnt","none",0,5.8,NA,NA,13.5,NA,NA,"Y",15,NA,NA,-28.2836931,152.7285619,2023,3,2011,12,43.20000076,48.06606293,394.5278931,6.17196273803711
"939",939,"Bulimbah","BUL2",0,"in",30,100,40,"torulosa","mature","aliveburnt","none",0,15.3,NA,NA,27.4,NA,NA,"Y",10,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"940",940,"Bulimbah","BUL2",0,"out",50,100,20,"torulosa","sapling","alive","none",0,1.07,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"941",941,"Bulimbah","BUL2",0,"out",50,100,60,"torulosa","seedling","alive","none",0,0.72,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"942",942,"Bulimbah","BUL2",0,"out",50,100,75,"torulosa","sapling","alive","none",0,1.34,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"943",943,"Bulimbah","BUL2",0,"out",45,100,70,"torulosa","sapling","alive","none",0,1.92,NA,NA,0.5,NA,NA,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"944",944,"Bulimbah","BUL2",0,"out",50,100,70,"torulosa","sapling","alive","none",0,1.45,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"945",945,"Bulimbah","BUL2",0,"out",45,100,70,"torulosa","sapling","aliveburnt","basal",1,3.06,2.076666667,0.851233333,1.3,0.9,0.32,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"946",946,"Bulimbah","BUL2",0,"out",40,100,30,"torulosa","sapling","aliveburnt","basal",1,2.1,1.8525,0.656491667,0.9,1.3,0.28,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"947",947,"Bulimbah","BUL2",0,"out",35,100,50,"torulosa","sapling","aliveburnt","basal",1,3.2,1.68,2.1049,3.7,3.7,0,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"948",948,"Bulimbah","BUL2",0,"out",35,100,50,"torulosa","sapling","alive","none",0,1.4,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"949",949,"Bulimbah","BUL2",0,"out",35,100,70,"torulosa","seedling","alive","none",0,0.85,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"950",950,"Bulimbah","BUL2",0,"out",40,100,80,"torulosa","sapling","alive","none",0,1.42,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.23515,152.63733,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"951",951,"Bulimbah","BUL2",10,"in",50,80,30,"torulosa","sapling","alive","none",0,1.29,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2351045,152.6372445,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"952",952,"Bulimbah","BUL2",10,"out",50,80,30,"torulosa","sapling","alive","basal",1,2.25,1.685,0.63845,1.7,1.7,0,"N",0,NA,NA,-28.2351045,152.6372445,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"953",953,"Bulimbah","BUL2",10,"out",45,85,60,"torulosa","seedling","dead","none",0,0.86,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2351045,152.6372445,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"954",954,"Bulimbah","BUL2",10,"out",45,85,60,"torulosa","seedling","alive","none",0,0.56,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2351045,152.6372445,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"955",955,"Bulimbah","BUL2",10,"out",20,90,65,"torulosa","sapling","alive","none",0,1.66,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2351045,152.6372445,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"956",956,"Bulimbah","BUL2",10,"out",20,90,65,"torulosa","sapling","alive","none",0,1.48,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2351045,152.6372445,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"957",957,"Bulimbah","BUL2",10,"out",20,90,65,"torulosa","seedling","alive","none",0,0.7,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2351045,152.6372445,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"958",958,"Bulimbah","BUL2",10,"out",20,90,65,"torulosa","seedling","dead","none",0,0.74,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2351045,152.6372445,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"959",959,"Bulimbah","BUL2",10,"out",40,85,70,"torulosa","sapling","alive","none",0,1.85,NA,NA,0.4,NA,NA,"N",0,NA,NA,-28.2351045,152.6372445,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.4115800857544
"960",960,"Bulimbah","BUL2",20,"in",30,50,95,"torulosa",NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"961",961,"Bulimbah","BUL2",20,"out",10,90,80,"torulosa","sapling","alive","none",0,3.25,NA,NA,2.7,NA,NA,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"962",962,"Bulimbah","BUL2",20,"out",15,70,70,"torulosa","sapling","alive","none",0,1.45,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"963",963,"Bulimbah","BUL2",20,"out",0,60,70,"torulosa","sapling","alive","basal",1,3.9,2.49,3.9762,2.7,2.7,0,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"964",964,"Bulimbah","BUL2",20,"out",10,80,30,"torulosa","sapling","aliveburnt","basal",1,1.82,1.734,0.09733,1.5,1.013333333,0.230533333,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"965",965,"Bulimbah","BUL2",20,"out",10,100,15,"torulosa","sapling","alive","trunk",1,2,1.855,0.04205,2.7,1.05,0.605,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"966",966,"Bulimbah","BUL2",20,"out",5,80,20,"torulosa","seedling","alive","none",0,0.62,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"967",967,"Bulimbah","BUL2",20,"out",5,80,20,"torulosa","seedling","alive","none",0,0.93,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"968",968,"Bulimbah","BUL2",20,"out",35,100,20,"torulosa","mature","aliveburnt","none",0,15,NA,NA,19.4,NA,NA,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"969",969,"Bulimbah","BUL2",20,"out",40,100,0,"torulosa","seedling","alive","none",0,0.95,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"970",970,"Bulimbah","BUL2",20,"out",50,100,60,"torulosa","mature","aliveburnt","basal",1,5,2.685,2.996366667,5.9,2.666666667,8.263333333,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"971",971,"Bulimbah","BUL2",20,"out",50,100,60,"torulosa","sapling","alive","basal",1,3,2.185,1.32845,1.8,1.8,0,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"972",972,"Bulimbah","BUL2",20,"out",50,90,95,"torulosa","sapling","aliveburnt","basal",1,1.54,1.564,0.13823,NA,2,0.72,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
